"-44",45
"-7",57
"-14",45
"-27",85
"-42",38
"-20",26
6,59
"-65",-85
"-2",34
"-12",37
41,67
"-11",67
"-17",4
1,85
"-17",86
38,-2
"-30",-52
"-23",59
20,25
"-23",28
"-45",4
40,39
"-16",33
"-44",3
39,76
"-23",84
3,-2
"-20",30
8,24
5,56
41,77
0,3
33,-3
17,53
23,35
44,83
"-26",65
34,-47
"-25",44
"-42",60
25,-47
"-22",51
"-7",-2
"-87",-13
"-44",52
13,-48
35,7
42,32
"-61",-43
25,30
"-18",2
"-16",54
41,-41
"-38",90
15,31
"-46",20
"-9",21
2,-48
"-45",20
1,88
"-32",87
"-49",-45
"-39",-50
"-61",-41
"-14",64
6,35
"-19",-2
"-15",65
"-70",2
"-47",62
"-49",25
5,69
"-17",21
41,-36
19,66
"-14",18
"-18",-48
40,66
"-22",-51
25,41
"-1",23
50,-29
14,42
38,45
"-41",18
"-26",65
"-26",37
"-5",21
14,31
40,15
"-69",4
0,69
1,33
"-25",46
15,65
"-42",15
42,67
25,87
"-16",4
"-12",26
21,64
3,35
42,54
"-26",1
"-9",87
"-65",-42
"-21",66
13,84
"-42",35
"-15",88
"-9",61
"-7",-45
"-67",-1
41,62
"-66",-3
"-6",55
"-16",-49
44,87
"-47",69
"-45",-49
22,56
"-21",66
"-44",23
"-8",65
"-40",87
39,79
41,67
"-37",85
"-15",-24
37,84
"-5",20
42,57
"-44",44
7,86
41,5
"-7",33
"-8",35
"-2",56
16,-50
"-13",56
8,34
"-18",-20
"-41",73
14,56
"-42",54
"-25",45
24,25
"-28",62
22,40
49,-27
41,13
"-77",-32
15,0
20,60
"-37",85
44,48
"-26",47
11,32
"-32",83
"-76",-28
"-42",63
"-19",-14
"-85",-63
22,45
"-33",-46
"-6",17
"-36",93
"-3",54
"-42",20
10,41
45,-1
"-24",-46
15,-52
"-78",-68
"-10",65
"-22",27
35,85
25,-50
"-39",80
"-3",27
49,5
24,-46
17,63
13,88
"-30",85
"-41",-53
"-22",65
"-5",16
"-5",-48
"-8",31
"-5",0
20,-45
"-76",-26
"-81",17
0,3
11,66
"-25",65
25,49
4,22
"-44",-1
8,-50
"-22",89
"-20",-30
"-28",3
"-65",-34
5,-49
8,-50
"-40",39
"-38",87
37,85
"-33",0
10,62
20,1
"-19",40
0,85
"-36",-49
"-11",27
"-27",49
"-43",39
39,86
"-45",-49
"-34",88
"-10",23
"-17",30
39,24
"-4",84
"-21",43
40,15
"-62",-39
"-37",87
"-21",26
6,32
"-43",65
1,52
"-65",-78
12,89
11,35
24,25
36,-41
29,87
24,53
42,4
"-28",-46
23,29
"-42",75
"-4",1
"-14",51
14,69
21,18
"-19",64
"-74",-74
"-12",-50
18,22
"-72",-77
44,43
11,48
"-24",64
"-19",91
"-86",-22
42,15
"-3",65
"-61",-43
27,16
"-27",86
"-42",71
"-17",29
17,19
"-81",-25
42,34
"-6",50
12,85
41,40
"-13",-46
"-47",43
"-45",60
"-40",-49
22,66
14,32
"-42",29
"-27",36
35,84
38,26
"-80",-70
1,83
"-72",3
25,32
"-38",21
"-14",39
"-37",3
28,54
"-41",38
38,-43
"-15",54
"-84",-64
"-84",14
49,-38
"-13",52
"-68",-40
43,83
"-22",-12
"-64",-44
31,-51
8,43
13,-50
"-21",-7
"-10",-55
